amount,time,category,age,location,previous_trans,is_fraud
37.63,13,gas,61,San Jose,15,0
24.39,2,electronics,79,San Jose,16,0
201.3,13,dining,78,New York,15,0
1.38,23,electronics,67,Chicago,14,0
122.71,0,groceries,58,Houston,18,0
147.72,15,utilities,50,Phoenix,10,0
2.75,9,electronics,29,San Jose,18,0
21.95,12,dining,19,Chicago,10,0
21.21,3,travel,38,Phoenix,15,0
6.12,8,travel,31,San Antonio,6,0
13.02,13,electronics,51,Dallas,17,0
8.73,3,gas,81,Phoenix,16,0
271.16,9,gas,40,Houston,12,0
101.78,7,utilities,67,San Jose,20,0
152.3,22,dining,31,Dallas,14,0
78.73,2,groceries,63,San Diego,10,0
8.54,22,utilities,22,Phoenix,17,0
17.65,6,entertainment,83,Dallas,14,0
59.58,9,electronics,39,Dallas,13,0
7.64,2,entertainment,87,New York,15,1
77.91,1,electronics,19,Philadelphia,14,0
24.82,14,groceries,46,Phoenix,14,0
21.12,8,utilities,78,Philadelphia,13,0
77.72,14,dining,88,San Jose,15,0
56.44,16,gas,33,Chicago,17,0
21.47,6,gas,81,Chicago,14,0
133.11,19,utilities,31,San Jose,13,0
9.05,17,electronics,60,Phoenix,15,0
69.35,14,gas,60,San Antonio,16,0
67.47,17,travel,87,Houston,21,0
22.84,23,entertainment,72,Philadelphia,21,0
48.98,22,dining,48,Phoenix,16,0
7.38,11,dining,57,Los Angeles,18,0
100.37,22,gas,44,New York,20,0
26.53,20,utilities,69,Philadelphia,9,0
17.69,7,utilities,24,Phoenix,18,0
116.61,1,electronics,63,Dallas,16,0
14.22,1,travel,50,San Antonio,13,0
6.11,4,entertainment,25,New York,7,0
5.11,0,travel,22,San Jose,15,0
68.53,21,dining,78,Philadelphia,10,0
7.12,3,travel,89,San Antonio,15,0
271.99,5,gas,77,Chicago,15,0
2.72,22,electronics,41,Dallas,18,0
253.6,12,travel,24,Los Angeles,18,0
42.66,18,entertainment,78,New York,13,0
29.49,10,dining,53,San Jose,13,0
17.22,12,groceries,44,San Jose,21,0
53.46,7,dining,46,Dallas,10,0
31.65,6,groceries,37,San Antonio,28,0
124.46,12,entertainment,87,San Jose,13,0
37.98,0,dining,20,New York,18,0
39.66,5,dining,56,Houston,15,0
21.41,6,dining,62,San Jose,16,0
30.93,15,dining,85,Chicago,13,0
47.91,14,electronics,48,San Antonio,20,0
4.25,19,utilities,55,Phoenix,18,0
6.57,1,dining,23,Dallas,10,0
80.8,22,electronics,25,Chicago,15,0
40.65,15,entertainment,45,Philadelphia,15,0
26.56,16,dining,32,San Jose,15,0
33.86,23,travel,25,Los Angeles,13,0
50.25,14,dining,71,Chicago,16,0
17.33,2,gas,23,Houston,14,0
13.01,3,dining,46,Philadelphia,16,0
41.89,11,groceries,51,New York,12,0
10.24,4,travel,24,Philadelphia,17,0
54.05,16,dining,57,Houston,14,0
4.29,5,dining,30,San Diego,14,0
113.86,9,dining,79,Dallas,19,0
58.39,21,electronics,82,San Diego,11,0
45.03,17,entertainment,58,San Diego,10,0
107.69,9,groceries,59,Los Angeles,17,0
244.34,5,dining,83,San Jose,17,0
111.86,23,entertainment,28,Los Angeles,17,0
3.64,5,groceries,67,Philadelphia,12,0
7.13,19,groceries,88,Phoenix,19,0
15.65,14,gas,52,Philadelphia,19,0
34.17,3,groceries,37,Dallas,14,0
61.63,15,dining,45,San Jose,15,0
13.86,21,electronics,54,San Antonio,19,0
41.43,23,dining,20,Phoenix,14,0
13.38,7,dining,76,San Jose,15,0
15.9,6,entertainment,90,San Antonio,10,0
6.12,18,utilities,44,San Diego,15,0
10.94,16,utilities,49,New York,9,0
6.54,20,gas,65,San Jose,14,0
10.27,12,utilities,63,San Antonio,9,0
117.26,14,entertainment,64,Houston,17,0
10.6,1,travel,57,Phoenix,13,0
779.66,9,gas,20,Los Angeles,16,0
59.86,12,entertainment,46,San Jose,18,0
41.34,17,groceries,75,Phoenix,16,0
11.82,22,dining,67,Dallas,21,0
76.74,10,travel,27,New York,9,0
16.6,12,groceries,78,Chicago,15,0
38.34,18,gas,78,Houston,13,0
714.87,23,dining,40,Dallas,13,0
29.51,23,dining,23,Los Angeles,11,0
131.52,21,gas,77,San Antonio,24,0
14.24,4,groceries,44,Dallas,12,0
31.75,2,entertainment,72,San Jose,21,0
277.26,18,utilities,48,Houston,13,0
15.61,22,travel,47,Phoenix,15,0
291.47,12,gas,84,San Jose,21,0
77.42,4,gas,30,Houston,13,0
16.86,11,dining,76,San Antonio,15,0
70.73,13,electronics,71,San Diego,17,0
106.39,5,dining,38,San Diego,19,0
69.84,21,utilities,60,Chicago,15,0
5.03,8,dining,28,Los Angeles,9,0
13.84,16,electronics,84,Philadelphia,18,0
24.61,7,gas,55,New York,13,0
30.29,12,entertainment,41,Dallas,18,0
69.74,4,dining,68,San Antonio,9,0
40.99,21,travel,78,San Diego,13,0
6.67,21,entertainment,63,San Antonio,12,0
52.26,16,electronics,60,Phoenix,11,0
68.9,2,groceries,44,Phoenix,16,0
64.83,5,dining,47,San Antonio,27,0
121.14,13,gas,80,San Antonio,14,0
90.08,14,gas,27,Los Angeles,13,0
57.46,13,entertainment,20,Los Angeles,16,0
30.44,10,dining,77,San Antonio,19,0
4.51,10,travel,44,Phoenix,11,0
55.45,8,dining,62,Los Angeles,12,0
42.49,5,entertainment,79,New York,9,0
45.87,14,utilities,41,Dallas,20,0
7.16,11,entertainment,63,San Diego,15,0
9.05,5,electronics,61,Los Angeles,12,0
117.19,0,entertainment,80,Los Angeles,15,0
31.58,15,gas,21,Chicago,11,0
75.02,19,travel,33,Houston,13,0
34.26,14,entertainment,68,Dallas,17,0
34.32,1,entertainment,65,Philadelphia,10,0
102.1,16,travel,82,Chicago,17,0
17.83,2,entertainment,86,San Diego,15,0
37.16,2,gas,62,Philadelphia,17,0
19.02,4,travel,20,San Diego,12,0
19.66,16,gas,34,San Jose,17,0
22.85,22,gas,54,Los Angeles,20,0
43.23,16,gas,22,San Diego,21,0
18.64,19,electronics,64,Phoenix,12,0
149.44,5,travel,61,San Jose,15,0
11.32,0,electronics,50,Houston,20,0
26.46,6,electronics,38,Chicago,12,0
19.54,14,travel,84,Dallas,10,0
187.99,6,entertainment,85,San Jose,13,0
41.92,18,dining,49,San Antonio,20,0
114.23,19,utilities,41,San Antonio,17,0
5.57,21,dining,52,Philadelphia,19,0
45.63,10,gas,35,Dallas,18,0
96.31,22,travel,84,Chicago,19,0
36.55,13,entertainment,71,New York,23,0
118.93,12,electronics,43,San Antonio,16,0
17.8,19,groceries,77,Dallas,18,0
179.69,8,utilities,82,Philadelphia,21,0
522.53,8,dining,68,San Jose,17,0
21.43,15,entertainment,77,Los Angeles,11,0
19.4,11,gas,76,San Diego,22,0
189.44,9,utilities,34,Dallas,16,0
220.41,5,gas,38,San Jose,14,0
17.68,17,groceries,84,San Diego,15,0
20.0,1,groceries,45,Dallas,17,0
23.61,19,groceries,61,New York,15,0
6.6,8,dining,87,Chicago,14,0
11.0,18,gas,79,Chicago,16,0
9.92,5,travel,59,Dallas,15,0
13.18,1,utilities,39,Chicago,9,0
31.77,14,travel,55,San Jose,11,0
43.86,16,gas,31,New York,12,0
212.85,15,groceries,43,Chicago,15,0
9.99,20,entertainment,57,Los Angeles,14,0
107.9,7,groceries,71,Dallas,17,0
25.62,9,travel,30,New York,22,0
31.21,9,groceries,36,Los Angeles,21,0
74.42,17,gas,59,New York,16,0
8.61,9,groceries,58,Dallas,16,0
52.4,8,travel,67,San Antonio,20,0
40.44,23,travel,20,New York,15,0
59.8,18,gas,48,San Jose,14,0
46.85,0,entertainment,32,Philadelphia,7,0
630.4,3,travel,71,Phoenix,18,1
15.41,23,gas,70,San Jose,16,0
17.51,2,entertainment,62,Phoenix,15,0
15.68,9,electronics,55,Houston,16,0
17.0,11,gas,67,Chicago,12,0
15.41,17,electronics,41,San Diego,7,0
137.94,22,travel,34,San Antonio,22,0
182.11,19,groceries,35,Phoenix,19,0
16.69,5,utilities,59,Dallas,13,0
12.2,20,groceries,34,San Antonio,9,0
58.31,1,travel,33,San Jose,21,0
17.07,9,entertainment,69,Los Angeles,20,0
70.78,1,gas,53,San Antonio,21,0
42.25,8,groceries,56,San Antonio,22,0
5.37,9,electronics,42,Houston,19,0
212.09,1,dining,59,San Diego,20,0
285.73,7,travel,38,Houston,14,0
15.87,23,groceries,85,San Antonio,11,0
20.8,16,dining,76,Houston,8,0
46.67,16,groceries,47,San Diego,16,0
49.47,3,entertainment,74,Chicago,17,0
72.98,17,entertainment,50,Los Angeles,10,0
369.53,11,entertainment,70,San Jose,16,0
26.78,16,dining,33,Philadelphia,13,0
12.71,8,utilities,66,San Antonio,20,0
6.33,18,dining,22,San Antonio,12,0
13.78,13,travel,77,Philadelphia,17,0
31.82,13,travel,88,San Diego,18,0
285.28,16,electronics,72,Philadelphia,21,0
17.79,1,electronics,52,Philadelphia,15,0
43.32,7,travel,86,Chicago,17,0
32.47,4,groceries,59,Los Angeles,12,0
137.84,6,travel,86,San Antonio,13,0
686.99,21,gas,41,Philadelphia,13,0
17.51,15,utilities,88,New York,18,0
18.41,15,electronics,88,Los Angeles,15,1
115.93,16,electronics,72,Los Angeles,20,0
75.06,21,gas,31,New York,20,0
303.7,6,gas,72,Chicago,19,0
66.73,19,dining,32,Phoenix,18,0
21.52,7,gas,22,Houston,13,0
67.27,7,electronics,21,Los Angeles,18,0
125.27,22,travel,47,San Diego,20,0
88.64,10,electronics,70,Dallas,21,0
60.87,14,gas,90,San Diego,16,0
119.11,17,gas,47,San Antonio,12,0
134.71,5,gas,78,San Jose,17,0
173.92,21,electronics,88,Los Angeles,14,0
72.13,11,gas,85,Philadelphia,13,0
27.1,14,dining,72,Houston,14,0
39.49,22,travel,88,Phoenix,10,0
140.87,5,groceries,90,Dallas,23,0
12.42,17,gas,59,Dallas,16,0
51.54,23,electronics,46,Houston,19,0
20.66,19,electronics,52,San Diego,20,0
34.28,8,gas,62,Phoenix,18,0
153.57,7,electronics,46,Dallas,12,0
41.65,13,gas,87,Los Angeles,10,0
35.01,18,utilities,20,Houston,16,0
6.48,18,travel,74,Chicago,18,0
81.09,7,gas,83,San Antonio,14,0
71.85,1,electronics,39,Los Angeles,21,0
444.04,3,utilities,44,Chicago,17,0
22.89,5,groceries,39,Dallas,13,0
43.08,2,groceries,66,San Diego,17,0
44.67,2,dining,41,Los Angeles,15,0
219.85,18,gas,44,Philadelphia,10,0
29.54,10,dining,53,Chicago,13,0
46.29,9,dining,34,Philadelphia,14,0
68.68,11,utilities,73,Phoenix,16,0
41.43,13,groceries,27,San Jose,12,0
19.38,17,dining,71,Houston,16,0
41.8,23,entertainment,55,San Antonio,18,0
120.1,8,dining,21,San Jose,12,0
9.66,14,groceries,67,San Antonio,22,0
38.84,23,entertainment,78,Houston,19,0
14.29,2,utilities,38,Chicago,21,0
138.94,22,gas,53,Houston,11,0
5.32,10,gas,63,Los Angeles,17,0
16.93,9,entertainment,88,Houston,16,0
52.07,17,groceries,61,Houston,16,0
216.72,3,electronics,81,Phoenix,24,0
30.6,12,entertainment,35,New York,15,0
17.01,5,groceries,30,Los Angeles,14,0
316.52,20,dining,30,San Diego,14,0
5.83,12,electronics,42,San Diego,20,0
2.37,19,utilities,22,San Diego,20,0
56.15,4,gas,56,Phoenix,12,0
18.13,19,utilities,46,San Diego,17,0
9.72,13,travel,74,Dallas,15,0
77.48,12,utilities,63,Houston,20,0
44.37,13,travel,50,Houston,14,0
16.83,7,utilities,27,San Antonio,15,0
7.13,15,utilities,75,Phoenix,8,0
94.34,12,utilities,42,San Jose,16,0
72.26,23,travel,56,New York,8,0
29.4,14,dining,33,San Diego,7,0
303.68,18,travel,77,Houston,11,0
9.17,0,entertainment,45,San Diego,13,0
5.31,21,groceries,61,Los Angeles,11,0
14.44,1,groceries,75,Houston,12,0
31.35,17,dining,49,Los Angeles,9,0
44.35,18,groceries,80,Phoenix,11,0
24.79,7,utilities,62,San Jose,12,0
50.52,2,dining,70,San Jose,19,0
7.38,22,groceries,78,San Diego,11,0
187.26,13,travel,67,San Antonio,19,0
30.01,8,entertainment,44,Phoenix,14,0
126.56,7,electronics,43,San Antonio,18,0
49.96,16,entertainment,20,Phoenix,14,1
57.29,22,groceries,56,San Antonio,10,0
65.61,22,dining,82,Houston,19,0
56.67,23,gas,52,Houston,14,0
71.61,15,groceries,70,San Jose,16,0
163.2,9,travel,63,Houston,15,0
41.92,20,entertainment,85,San Diego,11,0
77.54,9,gas,39,New York,8,0
29.73,23,travel,77,San Jose,12,0
186.45,5,travel,23,Phoenix,20,0
14.71,21,electronics,69,San Jose,20,0
287.47,16,travel,90,Los Angeles,12,0
31.56,15,gas,90,San Jose,16,0
5.95,14,travel,46,Houston,16,0
38.62,21,electronics,60,Phoenix,15,0
14.63,13,utilities,51,San Diego,15,0
90.81,3,gas,48,Los Angeles,18,0
15.13,3,utilities,63,Los Angeles,21,0
19.39,1,gas,21,Los Angeles,19,0
3.43,10,dining,19,San Diego,16,0
19.24,3,electronics,22,Chicago,17,0
1.81,20,dining,63,Phoenix,20,0
4.95,20,dining,36,Los Angeles,13,0
82.48,15,travel,55,Philadelphia,18,0
85.03,20,dining,76,San Jose,13,0
55.18,3,groceries,89,Philadelphia,15,0
10.38,0,gas,37,Los Angeles,16,0
31.27,23,entertainment,85,Houston,8,0
32.97,18,groceries,70,Los Angeles,10,0
8.25,1,groceries,72,San Jose,10,0
201.16,8,travel,56,Houston,12,0
94.9,22,entertainment,53,San Antonio,13,0
25.4,12,dining,75,Phoenix,12,0
34.2,17,entertainment,32,San Jose,18,0
42.52,15,dining,18,Houston,16,0
2.86,15,utilities,26,San Jose,16,0
24.62,9,electronics,40,San Jose,14,0
14.61,8,travel,69,Chicago,19,0
9.95,10,dining,43,Philadelphia,13,0
23.63,3,dining,77,Los Angeles,9,0
286.35,9,entertainment,35,Houston,15,0
71.45,2,travel,75,San Diego,8,0
16.69,5,gas,82,Los Angeles,18,0
65.83,2,dining,86,Dallas,18,0
177.55,8,utilities,31,Los Angeles,12,0
100.44,2,groceries,63,San Diego,16,0
35.57,17,dining,86,San Diego,11,0
15.24,7,entertainment,49,San Antonio,17,0
76.54,21,gas,68,San Jose,8,0
53.1,7,utilities,86,Philadelphia,10,0
96.95,14,travel,32,New York,8,0
70.97,12,dining,70,Los Angeles,22,0
116.68,6,utilities,88,San Antonio,14,0
17.42,18,utilities,86,Houston,13,0
160.91,7,gas,32,Dallas,12,0
41.98,9,utilities,47,Chicago,10,0
399.54,16,utilities,41,Houston,7,0
14.48,0,gas,52,Chicago,14,0
265.91,12,gas,86,San Antonio,13,0
41.99,12,gas,29,Los Angeles,8,0
15.15,23,utilities,63,San Jose,13,0
18.53,15,utilities,86,Los Angeles,19,0
22.55,8,electronics,53,Los Angeles,23,0
55.09,9,travel,65,Houston,11,0
62.02,5,groceries,84,San Diego,12,0
16.64,4,travel,71,San Diego,13,0
32.16,1,entertainment,53,San Diego,10,0
432.99,10,entertainment,69,San Diego,8,0
263.24,8,gas,39,San Antonio,17,0
55.9,5,travel,55,Philadelphia,16,0
34.66,7,utilities,79,San Antonio,12,1
38.25,8,electronics,82,Phoenix,8,0
69.15,8,groceries,20,San Diego,14,0
9.71,7,dining,25,Los Angeles,15,0
24.32,11,dining,56,Phoenix,14,0
4.47,7,utilities,35,San Antonio,15,0
53.47,2,travel,20,Dallas,15,0
72.0,12,dining,35,San Jose,19,0
18.54,18,travel,18,New York,12,1
218.94,1,electronics,43,Dallas,20,0
7.61,16,electronics,69,Chicago,9,0
5.71,15,gas,29,New York,13,0
43.35,3,travel,55,San Antonio,24,0
116.34,17,gas,58,Chicago,10,0
249.81,13,utilities,70,San Diego,12,0
19.09,1,gas,30,Los Angeles,13,0
120.83,12,utilities,30,Houston,16,0
31.62,20,utilities,35,Los Angeles,15,0
26.92,19,dining,36,Houston,20,0
95.62,16,groceries,36,New York,15,0
72.44,14,groceries,87,San Jose,20,0
4.99,19,utilities,65,Phoenix,15,0
194.78,4,travel,88,Chicago,17,0
173.49,6,electronics,88,Dallas,12,0
15.63,17,gas,45,Houston,14,0
53.25,23,entertainment,36,Philadelphia,23,0
59.91,10,electronics,65,Dallas,13,0
45.28,17,electronics,46,Los Angeles,16,0
17.11,4,entertainment,65,San Antonio,12,0
14.79,12,utilities,36,Chicago,21,0
32.12,17,electronics,64,New York,11,0
135.27,1,entertainment,77,Dallas,14,0
63.58,19,gas,65,Dallas,20,0
21.23,3,dining,37,Houston,11,0
83.6,12,travel,36,Dallas,19,0
1.09,23,travel,59,San Antonio,22,0
131.44,15,travel,66,Houston,10,0
4.11,5,utilities,32,Los Angeles,9,0
21.44,7,electronics,77,Phoenix,16,0
8.64,15,electronics,85,San Diego,9,0
7.0,12,groceries,44,San Jose,15,0
133.35,22,travel,72,San Jose,14,0
18.89,3,utilities,32,Philadelphia,9,0
50.19,1,entertainment,69,Phoenix,18,0
31.3,8,utilities,48,Houston,16,0
58.7,17,electronics,24,Philadelphia,17,0
36.31,16,gas,30,Chicago,13,0
7.1,7,gas,71,Los Angeles,16,0
109.46,14,gas,30,New York,14,0
18.31,8,travel,37,Dallas,23,0
5.11,16,groceries,27,New York,14,0
19.81,22,dining,69,Houston,14,0
200.52,1,utilities,54,Philadelphia,17,0
91.86,5,groceries,69,Dallas,16,0
21.79,4,gas,44,Houston,19,0
21.78,16,electronics,51,San Antonio,12,0
22.51,1,entertainment,79,San Antonio,12,0
400.25,17,utilities,33,Philadelphia,17,0
52.37,9,dining,76,Dallas,9,0
55.48,9,electronics,38,San Jose,17,0
114.02,5,travel,33,San Antonio,20,0
44.1,11,utilities,30,Chicago,14,0
24.27,16,groceries,50,Philadelphia,16,0
26.16,12,gas,71,San Antonio,18,0
30.39,19,utilities,86,San Antonio,20,0
31.67,15,electronics,44,Philadelphia,11,0
79.29,9,electronics,69,Chicago,19,0
35.25,20,gas,82,Philadelphia,12,0
79.77,1,groceries,61,Los Angeles,8,0
30.06,1,dining,47,San Jose,16,0
36.39,22,electronics,40,New York,18,0
3.01,6,utilities,33,San Diego,19,0
99.44,5,gas,72,Chicago,10,0
50.19,0,dining,35,San Diego,19,0
109.68,11,groceries,34,Chicago,17,0
1.02,12,electronics,69,Los Angeles,19,0
405.88,11,gas,62,San Diego,16,0
28.01,18,electronics,73,Chicago,16,0
125.19,8,utilities,71,San Diego,16,0
9.51,9,electronics,26,Los Angeles,10,0
69.08,16,gas,34,Houston,15,0
9.35,17,utilities,44,Dallas,14,0
15.67,7,travel,54,New York,10,0
329.26,6,gas,39,Los Angeles,17,0
26.34,8,dining,89,Los Angeles,14,0
42.99,9,utilities,84,Dallas,11,0
94.07,11,entertainment,55,San Jose,12,0
60.03,14,electronics,89,Phoenix,15,0
39.67,14,travel,61,Houston,18,0
51.31,3,dining,53,San Jose,13,0
592.35,3,groceries,42,San Jose,15,0
30.9,22,entertainment,59,Houston,11,0
42.15,0,groceries,30,San Antonio,14,0
116.84,11,gas,73,Chicago,8,0
124.79,1,entertainment,68,Dallas,12,0
137.61,14,travel,67,Phoenix,13,0
71.27,16,dining,69,Dallas,19,0
8.4,6,travel,50,New York,12,0
235.13,5,travel,42,San Jose,14,0
8.37,11,entertainment,75,San Diego,9,0
47.62,18,utilities,57,Los Angeles,15,0
13.39,0,dining,55,San Diego,13,0
30.66,20,groceries,20,Houston,18,0
49.13,13,utilities,33,Los Angeles,10,0
48.7,3,utilities,19,Los Angeles,17,0
54.94,4,electronics,40,Philadelphia,9,0
229.63,0,gas,47,Chicago,10,0
57.07,0,groceries,27,San Jose,12,1
24.71,20,entertainment,82,Chicago,12,0
105.31,5,gas,39,Dallas,16,0
138.02,4,electronics,69,Phoenix,11,0
7.59,1,electronics,73,San Antonio,12,0
67.82,20,gas,50,Phoenix,12,0
76.82,4,travel,47,Los Angeles,18,0
23.17,8,entertainment,41,San Diego,14,0
172.58,18,utilities,22,Dallas,15,0
27.66,20,dining,70,Los Angeles,14,0
38.5,14,utilities,72,Los Angeles,18,0
26.91,12,utilities,40,Houston,21,0
33.74,11,travel,27,San Diego,19,0
8.89,4,utilities,50,Phoenix,12,0
5.88,1,groceries,79,Phoenix,12,0
224.39,3,utilities,44,San Antonio,15,0
11.98,17,utilities,24,Houston,18,0
10.08,20,groceries,44,Dallas,25,0
2.5,9,travel,27,Houston,13,0
15.38,12,electronics,74,San Diego,12,0
6.77,11,entertainment,47,Chicago,12,0
237.56,1,travel,20,Philadelphia,14,0
111.25,14,utilities,46,New York,18,0
14.5,13,electronics,31,San Antonio,14,0
494.19,9,entertainment,42,San Antonio,16,0
107.57,21,entertainment,27,Los Angeles,17,0
22.43,7,entertainment,66,Phoenix,13,0
1.65,14,groceries,55,Houston,17,0
517.56,12,groceries,88,San Jose,16,0
6.25,7,electronics,31,Dallas,15,0
4.6,20,utilities,47,Los Angeles,12,0
112.97,20,gas,57,Chicago,13,0
618.75,21,electronics,29,New York,13,0
174.36,13,utilities,31,San Jose,18,0
65.15,0,travel,18,Phoenix,15,0
67.61,12,gas,85,Chicago,17,1
92.21,7,entertainment,66,Houston,16,0
82.33,17,entertainment,35,Houston,17,0
46.41,21,groceries,53,Philadelphia,13,0
37.53,8,gas,81,San Jose,19,0
30.72,12,travel,45,San Antonio,15,0
13.4,2,dining,49,San Antonio,18,1
23.65,17,travel,89,San Diego,14,0
4.34,9,utilities,42,Chicago,15,0
29.43,4,travel,64,Phoenix,17,0
10.11,5,gas,37,San Jose,13,0
8.81,7,gas,50,Philadelphia,21,0
41.09,23,groceries,47,Philadelphia,10,0
175.99,6,utilities,54,San Diego,17,0
99.68,20,electronics,70,Phoenix,11,0
5.03,17,utilities,86,Phoenix,19,0
10.1,13,electronics,25,New York,11,0
102.4,14,dining,18,New York,12,1
10.19,9,utilities,24,Philadelphia,18,0
25.29,20,entertainment,79,San Jose,13,0
64.08,11,dining,75,San Jose,13,0
10.36,6,electronics,90,Phoenix,19,0
37.58,6,groceries,25,San Jose,17,0
6.68,10,dining,81,Philadelphia,10,0
16.09,12,dining,25,Dallas,15,0
48.61,14,dining,20,San Diego,17,0
4.9,17,electronics,75,San Antonio,16,0
56.18,6,electronics,49,San Antonio,15,0
32.34,5,utilities,85,Philadelphia,8,0
64.26,22,entertainment,66,Philadelphia,9,0
43.32,10,dining,55,New York,11,0
170.2,7,utilities,19,San Antonio,15,0
38.49,19,utilities,26,Phoenix,25,0
19.78,0,entertainment,63,San Antonio,16,0
38.35,7,utilities,82,Philadelphia,9,0
63.56,7,entertainment,66,San Diego,12,0
35.12,18,groceries,46,Chicago,23,0
34.77,2,entertainment,46,San Diego,9,0
14.26,4,travel,50,San Antonio,14,0
14.95,2,entertainment,45,New York,19,0
6.15,14,entertainment,43,Chicago,16,0
270.29,13,gas,46,San Jose,15,0
7.44,20,travel,28,Houston,11,0
14.42,14,entertainment,51,Dallas,9,0
13.98,23,electronics,65,Philadelphia,14,0
96.92,16,gas,44,San Antonio,20,0
23.24,17,utilities,89,Phoenix,19,0
148.01,1,utilities,57,Chicago,14,0
14.76,11,groceries,48,Phoenix,9,0
46.28,15,groceries,82,San Antonio,18,0
12.15,3,travel,56,Dallas,18,0
434.49,1,electronics,41,Dallas,16,0
7.96,13,groceries,85,San Diego,22,0
48.03,10,utilities,40,Phoenix,17,0
70.85,12,groceries,78,San Antonio,20,0
54.41,6,groceries,44,Houston,20,0
26.51,9,entertainment,33,San Jose,13,0
28.34,23,groceries,62,Phoenix,15,0
34.9,0,travel,44,Houston,18,0
27.76,20,utilities,90,Chicago,12,0
105.28,3,travel,22,New York,12,0
469.95,17,gas,76,Phoenix,15,0
16.96,5,travel,89,Los Angeles,9,0
6.4,1,dining,52,Philadelphia,9,0
29.79,2,electronics,87,Phoenix,17,0
731.91,13,gas,63,Los Angeles,21,0
12.62,7,gas,73,San Diego,13,0
236.73,15,dining,41,Phoenix,12,0
247.95,18,dining,27,Los Angeles,17,0
17.04,17,entertainment,55,New York,15,0
65.55,5,travel,87,Los Angeles,17,0
233.71,13,electronics,65,New York,14,0
21.01,2,utilities,26,San Jose,19,0
25.94,15,utilities,67,San Jose,11,0
16.48,0,electronics,86,Chicago,18,0
9.8,11,gas,65,Chicago,14,0
15.19,13,travel,56,San Jose,19,0
7.62,18,travel,22,New York,14,0
34.5,21,entertainment,28,San Antonio,11,0
13.14,18,entertainment,77,San Jose,15,0
43.84,8,dining,44,San Antonio,12,0
5.12,6,utilities,24,Dallas,13,0
49.26,13,entertainment,77,Phoenix,19,0
90.04,4,electronics,67,Houston,19,0
3.03,17,utilities,84,Phoenix,13,0
51.88,8,gas,86,San Diego,15,0
144.49,20,gas,72,San Diego,16,0
7.76,6,travel,33,Houston,14,0
246.43,8,utilities,29,San Diego,17,0
54.75,3,groceries,44,Houston,13,0
14.21,16,utilities,50,Houston,13,0
30.97,11,entertainment,72,San Diego,15,0
64.71,5,electronics,69,Los Angeles,11,0
36.28,17,travel,54,Houston,18,0
63.21,7,travel,32,New York,16,0
10.97,20,entertainment,82,New York,18,0
40.58,14,entertainment,85,San Diego,18,0
6.07,2,entertainment,20,Houston,15,0
28.98,1,groceries,89,Philadelphia,18,0
11.19,23,electronics,22,Phoenix,12,0
13.7,22,groceries,26,San Jose,18,0
145.96,8,entertainment,18,Philadelphia,11,0
122.68,7,electronics,47,Houston,12,0
68.78,3,gas,88,Houston,14,0
8.93,1,gas,37,San Antonio,4,0
22.65,13,entertainment,44,New York,17,0
141.98,1,electronics,80,Dallas,9,0
39.25,1,travel,48,San Jose,15,0
535.5,21,groceries,36,Chicago,15,0
53.09,6,dining,79,Houston,21,0
41.7,11,entertainment,24,Dallas,16,0
22.85,5,entertainment,54,Phoenix,11,0
38.87,17,utilities,88,Houston,13,0
27.58,3,dining,25,Philadelphia,15,0
77.46,18,travel,74,New York,14,0
104.38,12,entertainment,45,San Jose,10,0
