amount,time,category,age,location,previous_trans,is_fraud
6.74,3,travel,75,Philadelphia,26,1
48.92,2,groceries,63,New York,19,0
23.85,23,groceries,69,San Antonio,19,0
34.93,19,entertainment,80,New York,22,0
6.2,10,entertainment,77,Chicago,20,0
8.21,0,entertainment,82,San Diego,26,0
36.5,5,electronics,72,Dallas,22,0
7.78,10,utilities,74,Chicago,17,0
31.92,0,utilities,88,New York,20,0
5.12,20,groceries,90,New York,15,0
46.91,6,electronics,43,San Antonio,18,0
5.86,5,entertainment,29,Phoenix,18,0
34.89,13,groceries,88,New York,23,0
37.55,1,electronics,63,Philadelphia,20,1
10.01,3,travel,64,Philadelphia,27,0
35.95,10,dining,55,Houston,22,0
26.06,14,electronics,38,San Antonio,20,0
11.72,17,gas,31,San Antonio,26,0
7.33,0,groceries,19,Dallas,30,0
2.82,2,utilities,89,New York,24,1
28.49,2,gas,87,Phoenix,17,0
4.2,6,entertainment,50,San Jose,14,0
22.09,0,dining,23,Chicago,26,1
15.43,10,travel,54,San Antonio,15,0
39.61,5,dining,31,Houston,15,0
14.85,19,dining,54,Houston,27,0
14.45,2,electronics,25,New York,22,0
41.76,18,groceries,30,New York,9,0
28.08,1,groceries,57,San Jose,19,0
27.55,17,dining,75,Los Angeles,28,0
32.11,11,entertainment,35,Los Angeles,19,0
4.33,9,groceries,74,New York,21,0
42.81,4,dining,55,San Diego,23,0
37.06,8,groceries,49,Philadelphia,22,0
7.27,1,entertainment,83,Philadelphia,26,0
15.74,1,travel,42,San Jose,30,0
19.31,5,gas,75,San Jose,20,0
17.56,9,dining,50,Dallas,18,0
28.05,17,utilities,83,Phoenix,24,0
84.05,11,utilities,47,Houston,23,0
59.25,3,dining,51,Philadelphia,17,0
5.41,21,electronics,86,San Diego,27,0
37.41,20,travel,65,New York,25,1
75.86,16,electronics,57,San Antonio,16,0
29.57,14,gas,68,San Diego,19,0
59.8,5,utilities,30,Dallas,12,0
150.25,15,entertainment,48,San Diego,13,0
55.91,16,dining,56,San Antonio,21,0
25.77,2,gas,80,Chicago,20,0
57.12,9,groceries,65,Los Angeles,21,0
23.22,4,utilities,65,Chicago,25,1
20.57,13,travel,78,Houston,24,1
14.13,20,utilities,29,Houston,15,0
95.91,12,travel,73,Philadelphia,16,0
8.86,5,travel,35,San Antonio,7,0
92.98,11,dining,44,Houston,12,0
33.11,7,travel,45,San Jose,17,0
4.96,4,electronics,69,Philadelphia,23,0
29.01,14,gas,33,Dallas,18,0
2.46,15,entertainment,75,Philadelphia,31,0
37.54,0,utilities,26,Chicago,24,0
48.68,15,entertainment,43,New York,18,0
11.11,4,gas,45,San Jose,23,0
22.73,2,groceries,53,San Jose,24,0
141.76,19,gas,26,Phoenix,17,0
12.11,14,utilities,64,San Jose,21,0
6.97,12,entertainment,68,San Jose,27,0
88.38,23,entertainment,74,Chicago,19,0
142.96,15,dining,49,San Diego,19,0
20.16,22,dining,84,San Jose,14,0
55.23,10,gas,74,New York,24,0
76.82,20,gas,71,Los Angeles,18,0
9.56,1,groceries,33,Chicago,23,0
12.36,21,travel,79,Chicago,21,0
68.78,5,utilities,73,San Diego,24,0
108.31,5,dining,40,Phoenix,14,0
35.26,13,utilities,34,San Diego,20,0
8.33,10,groceries,55,Philadelphia,21,0
146.51,7,dining,89,Los Angeles,20,0
11.81,7,dining,47,Houston,20,0
14.37,0,travel,75,Dallas,17,0
28.29,20,utilities,39,Houston,15,1
95.03,6,utilities,34,Phoenix,28,0
47.18,5,utilities,32,Phoenix,26,0
30.41,20,travel,65,San Jose,20,1
31.92,7,dining,49,San Diego,18,0
20.98,18,groceries,57,Philadelphia,29,0
35.1,21,utilities,74,San Jose,18,0
1.6,20,entertainment,75,San Antonio,19,0
14.93,23,travel,33,Philadelphia,19,0
25.57,19,electronics,45,Phoenix,20,0
6.35,7,groceries,18,Phoenix,15,0
29.56,13,entertainment,58,Chicago,16,0
16.37,17,utilities,65,San Antonio,28,0
116.22,15,electronics,48,San Jose,15,0
96.84,8,groceries,53,Phoenix,18,0
12.61,14,travel,50,San Antonio,19,1
17.27,9,electronics,50,Los Angeles,21,0
18.65,21,dining,40,Dallas,12,0
12.79,15,gas,77,San Diego,16,0
24.41,3,electronics,47,Phoenix,18,0
9.41,19,gas,62,Los Angeles,23,0
6.48,12,entertainment,56,Philadelphia,25,0
37.44,21,groceries,62,San Diego,26,0
37.7,4,entertainment,29,San Antonio,19,1
8.99,21,entertainment,49,San Diego,14,0
49.17,6,utilities,73,Houston,17,0
10.68,22,travel,41,Chicago,15,0
25.87,8,electronics,30,San Antonio,17,0
45.62,7,groceries,37,Los Angeles,18,0
19.42,15,dining,73,Phoenix,16,0
31.65,5,travel,70,San Antonio,34,0
11.98,15,travel,85,New York,20,0
16.5,5,groceries,71,Houston,25,0
16.35,13,travel,51,Los Angeles,19,0
9.52,20,utilities,45,Philadelphia,19,0
16.83,0,travel,67,New York,15,0
4.27,8,utilities,19,San Antonio,22,0
12.29,23,electronics,43,Chicago,18,1
15.11,12,electronics,68,New York,21,0
15.55,18,entertainment,64,San Diego,22,0
15.78,16,utilities,43,San Antonio,25,0
18.88,10,dining,78,Los Angeles,16,0
32.44,7,electronics,40,San Antonio,27,1
48.16,22,travel,54,Chicago,19,0
10.49,4,groceries,58,Dallas,23,0
6.03,9,groceries,69,San Diego,21,0
7.08,6,gas,66,Phoenix,28,0
12.34,9,utilities,44,San Antonio,24,0
14.13,3,dining,23,Chicago,18,0
9.3,8,entertainment,83,New York,20,0
5.5,13,travel,41,New York,17,0
12.73,1,utilities,55,Los Angeles,28,0
24.08,8,gas,45,San Diego,13,0
36.42,20,groceries,45,New York,21,0
11.5,0,utilities,83,Phoenix,26,1
13.29,22,travel,78,Dallas,21,0
7.95,9,dining,63,Dallas,26,0
19.46,9,dining,86,Los Angeles,28,0
8.6,19,electronics,60,San Antonio,23,0
35.63,21,travel,76,New York,23,0
3.37,2,gas,19,Chicago,18,0
14.02,5,electronics,32,Philadelphia,14,0
27.14,5,electronics,54,Dallas,18,0
24.14,20,electronics,88,San Jose,18,0
296.79,1,utilities,37,Los Angeles,12,1
28.5,17,gas,52,San Antonio,25,0
7.36,22,groceries,51,Houston,24,0
18.26,1,dining,48,Los Angeles,21,1
3.4,11,utilities,36,Chicago,18,0
18.53,21,groceries,85,Philadelphia,23,0
8.73,4,dining,41,San Jose,23,0
50.17,19,gas,56,Dallas,13,0
11.59,6,gas,71,San Diego,21,0
17.87,23,travel,56,San Jose,24,0
10.64,15,dining,34,Dallas,15,0
114.3,19,dining,36,Houston,17,0
14.57,0,gas,65,Houston,23,0
125.53,0,dining,52,Dallas,16,0
45.34,16,entertainment,49,San Diego,21,0
32.53,0,travel,64,Los Angeles,27,1
29.04,20,utilities,64,San Diego,23,0
29.78,19,utilities,81,New York,10,0
2.92,12,groceries,63,Dallas,23,0
15.2,8,utilities,52,Dallas,21,0
46.77,14,electronics,34,San Diego,24,0
19.13,2,dining,59,Phoenix,24,0
4.93,13,utilities,46,Phoenix,17,0
19.06,22,groceries,87,Chicago,15,0
110.4,10,groceries,34,Phoenix,15,0
69.89,23,electronics,31,Houston,23,0
18.88,21,groceries,41,New York,19,0
52.01,11,gas,74,Dallas,27,0
13.92,12,entertainment,67,San Jose,19,0
3.66,12,gas,74,Houston,15,0
7.97,0,dining,78,Chicago,19,1
95.86,23,dining,56,Philadelphia,20,0
15.27,9,dining,72,New York,21,0
15.75,2,travel,53,Phoenix,17,0
14.88,23,utilities,54,San Antonio,23,0
134.85,3,entertainment,31,Los Angeles,20,0
102.1,15,utilities,44,San Jose,19,0
184.71,7,entertainment,48,Dallas,26,1
17.13,15,utilities,90,Philadelphia,34,0
26.99,16,electronics,61,Los Angeles,21,0
4.41,18,gas,85,San Diego,20,0
87.96,21,groceries,65,San Diego,15,0
6.25,14,groceries,74,New York,26,0
24.95,15,gas,39,New York,22,0
6.7,14,electronics,21,New York,16,0
11.15,1,entertainment,89,Houston,23,0
8.69,10,gas,63,Houston,25,0
10.94,0,travel,76,San Diego,13,0
11.72,14,entertainment,51,New York,19,0
11.61,18,groceries,28,San Jose,25,0
46.22,3,travel,48,Chicago,11,0
6.65,10,utilities,28,New York,23,0
25.04,4,travel,73,Dallas,22,0
67.89,2,entertainment,55,San Jose,16,0
12.02,12,electronics,38,Dallas,22,0
9.8,9,utilities,27,San Antonio,18,0
15.95,10,entertainment,43,San Diego,18,0
65.35,17,utilities,25,New York,12,0
24.39,1,travel,25,Phoenix,18,0
11.81,6,groceries,77,Los Angeles,19,0
32.59,8,entertainment,89,New York,19,0
6.67,9,electronics,51,Chicago,27,1
39.7,17,gas,33,San Antonio,20,0
30.22,22,travel,30,New York,20,0
14.76,6,entertainment,39,Los Angeles,17,0
8.68,6,electronics,44,Los Angeles,14,0
8.28,2,entertainment,81,Houston,24,0
34.29,11,travel,19,Chicago,20,0
68.65,6,entertainment,43,Chicago,20,0
10.62,16,utilities,86,San Jose,18,0
31.77,0,travel,47,Phoenix,20,1
2.49,4,entertainment,25,Chicago,23,0
11.19,15,gas,55,San Antonio,19,0
19.47,14,groceries,78,Phoenix,20,0
8.09,1,entertainment,82,Houston,26,0
7.87,8,utilities,84,Chicago,27,0
10.3,6,electronics,63,Houston,32,0
26.9,3,gas,89,Los Angeles,16,1
16.65,19,electronics,60,New York,22,0
2.14,17,gas,76,Chicago,27,0
2.41,20,electronics,63,Los Angeles,18,0
10.95,3,groceries,89,New York,19,0
31.74,12,utilities,52,New York,24,0
1.29,0,travel,56,Los Angeles,23,0
12.19,23,electronics,68,Dallas,18,0
11.87,2,gas,21,Phoenix,18,0
80.51,15,utilities,68,Dallas,13,0
13.67,21,entertainment,22,San Diego,17,0
29.46,3,groceries,72,Philadelphia,21,0
23.13,22,utilities,37,New York,19,0
2.39,15,utilities,41,San Jose,27,0
43.3,18,travel,53,Phoenix,14,0
24.91,0,utilities,51,New York,20,0
33.39,4,travel,71,San Antonio,21,1
1018.65,18,groceries,51,San Jose,23,1
2.5,21,groceries,34,San Diego,26,0
112.7,23,entertainment,22,San Diego,29,0
15.07,10,travel,35,San Antonio,20,1
26.77,12,travel,72,Los Angeles,16,0
19.19,19,electronics,70,Phoenix,22,0
13.14,4,electronics,67,Houston,21,0
11.36,20,entertainment,89,Phoenix,27,0
27.92,3,groceries,62,San Jose,20,0
4.41,3,dining,30,Dallas,18,1
42.55,3,electronics,33,Houston,20,1
13.25,3,utilities,30,San Diego,29,0
6.49,19,groceries,37,San Diego,19,0
12.81,20,dining,83,Los Angeles,17,0
70.61,17,utilities,64,Philadelphia,28,0
11.76,17,gas,36,Phoenix,25,0
28.74,15,travel,62,Los Angeles,17,0
9.67,8,groceries,54,San Jose,20,0
42.86,17,gas,71,Houston,15,0
39.87,21,entertainment,23,San Antonio,23,0
127.56,1,travel,31,New York,15,0
16.85,20,travel,21,Dallas,18,0
39.2,3,utilities,72,San Jose,11,0
22.16,11,gas,51,New York,17,0
73.4,6,travel,44,Phoenix,30,0
9.79,14,electronics,24,San Antonio,24,0
42.31,6,groceries,20,San Diego,18,0
16.53,21,electronics,64,Los Angeles,22,0
18.84,20,utilities,19,Houston,23,0
22.02,16,dining,42,Los Angeles,18,0
25.85,15,utilities,77,Houston,17,0
17.88,18,groceries,41,Philadelphia,14,0
24.9,8,travel,32,Philadelphia,20,1
97.33,13,gas,31,Los Angeles,29,0
53.81,16,gas,71,Houston,23,0
47.9,4,entertainment,23,Houston,21,1
12.74,1,utilities,35,New York,21,0
8.25,19,groceries,37,Los Angeles,15,1
52.21,15,entertainment,79,Chicago,23,0
48.23,13,travel,57,Phoenix,14,0
87.59,13,dining,56,San Diego,17,0
10.98,0,utilities,69,Philadelphia,28,0
15.97,2,dining,49,Chicago,16,0
3.9,6,groceries,90,Philadelphia,14,0
13.57,14,dining,44,San Antonio,13,0
54.41,18,dining,69,Philadelphia,17,0
12.6,19,groceries,80,San Jose,20,0
38.11,1,groceries,80,Philadelphia,23,0
16.6,18,utilities,34,New York,18,0
27.77,8,dining,66,Chicago,18,0
6.37,18,entertainment,40,San Antonio,21,0
21.87,4,groceries,89,Houston,11,0
1.01,17,travel,30,Houston,30,0
16.66,15,dining,40,San Antonio,17,0
3.93,3,groceries,74,Dallas,16,0
67.09,11,entertainment,79,Los Angeles,24,0
43.7,6,gas,71,Dallas,23,0
32.03,13,utilities,37,Chicago,18,0
91.93,22,dining,69,Philadelphia,13,0
7.78,11,gas,40,Houston,19,0
115.28,2,groceries,52,New York,17,0
51.02,4,groceries,84,Dallas,20,0
15.85,16,travel,51,Philadelphia,21,0
62.53,9,travel,50,San Diego,19,0
6.64,9,dining,63,Los Angeles,20,0
8.81,10,gas,62,San Antonio,15,0
10.93,16,gas,36,Philadelphia,23,0
11.83,4,groceries,32,Los Angeles,22,0
6.98,12,dining,83,Los Angeles,17,0
68.24,9,groceries,56,Houston,21,0
15.5,8,travel,35,Houston,13,0
28.57,16,entertainment,87,Chicago,26,0
11.35,0,electronics,76,San Diego,25,0
3.25,3,electronics,49,San Antonio,18,1
26.31,3,groceries,38,Los Angeles,19,1
2.97,17,gas,57,Chicago,21,0
18.75,8,travel,44,San Jose,13,0
5.11,17,utilities,19,Dallas,10,0
146.54,13,utilities,56,Phoenix,19,0
49.97,14,electronics,73,Los Angeles,23,1
22.33,5,entertainment,30,Chicago,18,0
71.07,23,electronics,73,San Diego,20,0
8.62,9,groceries,83,Houston,31,0
34.59,14,entertainment,73,Los Angeles,23,0
24.53,3,utilities,45,Los Angeles,19,0
26.15,17,gas,81,Philadelphia,14,0
71.69,17,travel,88,San Diego,18,0
41.78,16,travel,81,San Antonio,21,0
26.81,11,groceries,73,Houston,18,0
3.84,6,electronics,58,Los Angeles,18,0
7.69,15,groceries,58,Dallas,20,0
17.77,10,travel,21,Houston,14,0
22.05,13,utilities,74,Dallas,16,0
6.49,2,travel,47,Phoenix,24,0
224.01,18,entertainment,63,San Antonio,23,0
91.51,17,gas,73,Phoenix,12,0
36.68,9,gas,48,Los Angeles,21,0
21.59,5,dining,24,Philadelphia,27,0
16.25,12,travel,71,San Antonio,16,0
7.75,9,travel,25,Philadelphia,23,0
21.7,17,gas,72,Chicago,17,0
25.99,19,dining,86,San Jose,20,0
5.8,15,entertainment,61,San Diego,21,0
28.06,5,electronics,30,Chicago,16,0
17.2,12,travel,37,Phoenix,27,0
